tweet,label
"Thank you #madeinchina for making us having to deal with this #twat and your dirty #virus🦠 

#COVID19 #BorisJohnson #cock #china #fuckyoucovid #cunts #lockdown #fucktherules #talkingshit https://t.co/P3s8kpJcSj",1
#China grabbed 45000 sqkms of #India's land since 1962..Those #Hindus who subscribe to @RSSorg anti #Islam anti #Muslim ideology must now ask themselves whthr d  Chinese wud hv dared pinch our land had #Hindutva not scared Muslims into making #Pakistan?,0
"#boycott The Great reset Suck Ass #people

#TheGreatReset Will turn the #world into a #Russia &amp; china like #dictatorship #people, and we all know what #china / #Russia laws are like when it comes to #freedom of #speech yeah Go To #rehabilitation #camp,AKA, #Jail #WakeUp #world=?Y",0
#china #ChineseCulture #Chinese #AmitShah #NarendraModi #India #CDSGeneralBipinRawat @HMOIndia chinese comments on the helicopter crash in coonoor is  bad taste.  such a inhumane chinese are. we must destroy them. china should pay a huge price. world must unite to eliminate them,1
"Ravage my pussy~

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #maid #thighs #egirl https://t.co/Tpbf9CdzJg",0
"The media keeps telling us how bad #China is to it's citizens. At the same time, the #POTUS said to the American people during a global pandemic that we are basically on our own, and your muthafuckers still aren't getting #MedicareForAll. Yup, China is the enemy.",0
"My #Chinese Pussy will always be available for your big, white, #American cock! 🇨🇳

#China #ChinesePussy #asiandoll https://t.co/uEjoQO3UUC",0
"You can hate #China for Covid. You can even hate EcoHealth. But the problem isnt China. The western world is worse. Look around you. Australia. New Zealand. France. Italy...all of them. No vax. No job. Stay at home, or get batoned. China does not do this. Western democracies do.",0
"These motherfuckers defrauding the government by stealing pandemic aid would stfu be SHOT in #China.
#JustSaying",1
"#China 🇨🇳 #CCP
#StopCrapProducts
A lot of crap #products are coming out of #China 
Time for other countries to  produce #quality products
#BoycottChina products
#Boycott #CopiedInChina 
#plasticpollution #Climate
#USA 🇺🇸 #UK 🇬🇧 #EU 🇪🇺",1
"The commie scum #China has their bots trying real hard to get the world to forget how they have started most every pandemics in human history. 
No bat soup for you! 
#ChinaVirus #WuhanCoronavirus",1
"♠️just swallow♠️
♠️吞♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/yKaTFdoFjs",0
"Yes #EndThePandemic
This pandemic was gifted by #China 🇨🇳
Don't ever forger this. #ChinaLiedMillionsDied 

Same thing now China is saying for new bird flu.. I hope n wish ye bhi world ko ek gift na ho",1
"Make me bounce~

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #maid #thighs #egirl https://t.co/SwmvffeQM8",0
I hope #China will rot with covid-19! They started it and now they are paying for it! I hope that Covid-19 will take over whole china and collaps there financiel markets and there economy! GO DOWN PLEASE CHINA! WE HATE YOU!,1
Fuck all asian countries that eat rats snakes dogs bats cats any other shit that’s not normal!! Get a life! Stop creating diseases. Fuck Chinese culture! #fuckchina @realDonaldTrump #china #corona #coronavirus #COVID__19 #covid,1
#LeftCelebratesChina. All these left garbage should be packed up with their bags and baggages and exported via doklam border to their brothers and sisters waiting for them eagerly with an open arm from the dragon nation. Will #China accept them in their land permanently?,0
"India should start producing nukes.
We have a bad niegoubours #Pakistan #China #nuclear.",1
How the fuck do #China get off scot free. Commie leftards complain about more deaths 😂😂 Chinese grifters,1
"Daily reminder: #china is the cancer on the body of our planet.

#FuckChina",1
SERIOUS MASS GENOCIDE TAKING PLACE IN CHINA 😳 #Evil WTF?? This is why those storms etc are kicking China’s ASS! So China want to rewrite the Quran and The Bible I hear 🤔 #UyghurGenocide I still think of all the baby girls that were killed 😩#China 🔥,0
"Who says no to preventing genocide, ethnic cleansing, attack on civilians and protection for civilians? Dictatorial and genocidal nations only! #TigrayGenocide #TigrayCantWait #Russia #China #Ethiopia #Eritrea #India",0
"#ChinaVirus #China #USAStrong #America #AmericanVirus If this virus is America's job, God damn America. If this virus is because of bats eating in China, God damn China.",1
How can China oppose 1. Ladakh’s Status as Union Territory 2. India’s upgrading of infrastructure on OUR SIDE OF BORDER .. Downright scumbags .. #China,1
#China’s #communists do not belong in our country. Expel them all. #CCP,1
"Chinese village in Arunachal constructed over years on land occupied by PLA in 1959: Sources on Pentagon report
#China must immediately vacate all illegally occupied #Indian territories!
#FreeIllegalOccupation!
#FreeCOK!
#SayNoToExpansionistChina!
https://www.aninews.inundefined https://t.co/IW8fxSUr1P",0
"#China may destroy whole humanity if necessity arises

They are cunning enough to spread their race everywhere

Drive firmly Chinese away from your Country with wisdom

If you give concession, tomorrow never blame that none warned

A Chinese is a snake, Never hug that snake dear?",1
"THE SPY WHO SHAGGED ERIC SWALWELL 
(busted with Chinese Spy Christine Fang) 
https://t.co/w2NCDZIMkH

#EricSwalwell #FangFang #Swalwell #China #NancyPelosi #LaptopFromHell #EricSwalwellIsATraitor #EricSwallwell #ChristineFang #fangfangbangbang #FangBangGate #FangBanger #MAGA #KAG https://t.co/6gMFWwUjcc",0
"I'm about to cum~

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #maid https://t.co/zT0TxTglad",0
"Corrupt #China illegal fishing is openly lying, cheating, stealing.
They're draining global fish stocks, a parasite on the environment. 
They don't care about the planet, just feeding their rampant overpopulation.
#ChinaStyle #ChinaExposed
#corruption
https://t.co/6bVNsaNHUt",1
"I'm horny af rn. Please dm❤️❤️

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #fakecum https://t.co/VCkMf6IACZ",0
"We need to END all the #ChinaImportTariffs, they only screwed our #Farmers and #Consumers.  AND we need #China on OUR side and NOT #Russia's #EndTheTariffs",0
"#USA #EU  #UN action to:
#StopTigrayGenocide 

#WarCrimes of #AbiyAhmed #Ethiopia &amp; #IsaiasAfewerki #Eritrea
#EritreaOutOfTigray
+
#UAE #Turkey #China #Iran #Russia to #StopArmingEthiopia

#TigrayEthnicCleansing
#TigrayFamine
#TigrayMassArrest
#DropAidNotBombs
#NoFlyZoneInTigray",0
Dm me for my dick boys and girls #straight #dick #cock #dickrate #wanking #jerkoff #cum #horny #sext #tradenudes #nudes #bigdick #hardcock #hornyteen #nsfwtwt #nsfwtw #bwc #wanking #nude #penis #trade #hot #asian #china #thai #japan #PINTOSAWARDS #cum #german #gay #horny #porn,0
"You know that the US regime change op in China has failed when the filthy Yankeenazi whores in/from HK switch their BS from ""evil commies kill their own people"" to ""evil commies kill the German winter/ski industry"". Brought to you by the zionist German ""transatlantic"" MSM. #China https://t.co/rwx9cgUxQm",0
"Why China and Russia don’t want to live in Peaceful World 🌍. Why keep destroying peaceful places. Do you two want to live in Hell🔥.
#UN
#WhatsHappeningInMyanmar 
#ASEAN 
#China
#Russia",1
"China really has no saving grace : They kill their own people , they give the world a deadly virus, they eat every living thing and they kill endangered species. Wtf  is the point  of #China  #pangolins #BoycottChina #Covid_19 #StayHome #Liars",1
"I fall, overcome bounce back &amp; bust your mufkin teeth in #PayBacksaBitch!#NSA #FBI #CIA #UncleSam @JoeBiden #FuckUncleSam @POTUS #StillStanding #ComeGetSome #FactCheck #Congress #POTUS #UN #EU #UK #China #Beijing #Russia #UnitedNations #WhiteHouse #PENTAGON #V #USA  #UnitedStates",0
China Must FALL as a country they are the brain behind this pedemic we are. #China @ChinaDaily @XHNews @Chinamission2un @chin https://t.co/cBvYU4GL9i,1
"#NancyPelosi is a FUCKING TRAITOR! YOU DONT SHUT UP AGAINST TYRNANY, you fight back loudly EXPOSING what assholes look like! (And their dangerous #Marxist believe system) Expose  Assholes like #Hitler and #JoeBiden,fuck them up over it! #China #Olympics #AstroPunkTheCowgirl",0
#SriLankaCrisis Sri Lanka 🇱🇰 needs help to get back a legitimate government in place!!! Empathy is needed by the citizens there!!! #china #shylocks are strictly out of bound beyond Sri Lankan geographical boundaries!!! #China stay out of it as you have proven your uselessnessPAK,1
#China is a rogue state that has no respect for humanity. A regime of subhuman savages,1
"Just see where #chinavirus has gone, by giving decades of cheap and defective goods / services across the world! It’s about time we boycott this reptile leadership of #china forever and get them to table!  #boycottchina",1
Dm me for my dick boys and girls #straight #dick #cock #dickrate #wanking #jerkoff #cum #horny #sext #tradenudes #nudes #bigdick #hardcock #hornyteen #nsfwtwt #nsfwtw #bwc #wanking #nude #penis #trade #hot #asian #china #thai #japan #PINTOSAWARDS #cum #german #gay #horny,0
The Chinese really fucked us up! #ChineseWuhanVirus #China #fuckchina #COVID2019uk #Covid_19,1
No one can kill this crypto   elon? china?? No one hahaha    wait for next program cummies we will fucking blow to the moon #meme @CumRocketCrypto #cummies #cumrocket #doge #ElonMusk #crypto #china #fud https://t.co/3k1xU7Pylg,0
"Those fuckers fed on dogs, bats and human featus and what not which gave rise to this fucking virus ... #china #COVIDEmergency2021 @WHO",1
"#Dictator #XiJinping #Chinese ppl are dying due to #WuhanVirus #infections ! 
Stop sending your ppl out side #China. 
Stop Infecting the world ! 
#Xi_Stop_Infecting_The_World!
#Japan #SKorea #Thailand #Australia #USA 
@WHO @UN @DrTedros",1
"First na our oil, our fish, den give us #coronavirus now na our prick den come steal. #China no get humanity for body. Den dey work so Africa no go just exist again. #China abeg free us. https://t.co/IKLkSwAjrH",0
Muslims in #China are suffering fate worse than animals. They literally being experimented on and its inhumane and disgusting yet no one is paying attention to this. Its sickening! #UyghurGenocide #Uyghur #Uyghurs #chinastopkillingmuslims,0
"Y don #UN #PeaceKeeping convert2 #UNForce n put an end 2human sufferings caused by maniacs in #Myanmar, #NKorea, #HongKong, #China etc., UN shud no more b mute spectators",0
"Watch out west, China and Russia both are threatened by Western's soft imperialism. Think and compromise.
Aggression and war drumming is not the answer read history all leaders (bozos, nincompoops). Negotiate
#Westworld #China #Russian #Taiwan #Ukrainian",0
"♠️yea anal fuck babe♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/RbaVoQWDXW",0
"Some of traditional Chinese food.
I believe #China  is pestilent and danger to humans, animals and aliens 
#fuckChina
#chineseVirus 
#coronaVirus https://t.co/Df3wq6FeRx",1
#NWO;#ThePrince;#TheBattle;#TheBeast...4 #Russia &amp; #China &amp; #Germany &amp; #Iran N #NorthKorea &amp; #All: U #See #Kubrom aka #TheEmperor knew early that some #Whites N N #AllBlacks N #GayThomas N the #Romanians hated #TheEmperor 4 #He use 2 #FuckThemUpDaily so they sent a #WhiteGirl...,0
Hi @ScottMorrisonMP please tell those fucks #China to fuck off!,1
"Just like they can't keep the Mongols out of #China 500 years ago, the #CCP will never be able to keep White Men out of China. 

White Men will take #Chinese women and turn them into sex slaves! 

There's nothing Chinese losers can do except watch and jerk their tiny peckers! https://t.co/iQmZioYBPa",1
"#wienATTACK and again it's those filthy muslims.
Be like #China build some camps and kick all those muslims in there.",0
Dm me for my dick boys and girls #straight #dick #cock #dickrate #wanking #jerkoff #cum #horny #sext #tradenudes #nudes #bigdick #hardcock #hornyteen #nsfwtwt #nsfwtw #bwc #wanking #nude #penis #trade #hot #asian #china #thai #japan #PINTOSAWARDS #cum #german #horny #porn #daddy,0
"#China immediately stop murdering yearly 1000's of people. 1000's of executions, gunned down, injection, all dead. 
STOP #racists #racism China.
#AllLivesMattter",1
"Happy #InternationalWomensDay to women except to the Yip, Lam, and Chinese Communist Party bitches who are destroying Hong Kong

#StandwithHongKong #standwithhk #ccpchina #ccp #china",1
"Haha scum #china is weak and like a baby 

@globaltimesnews

""Desperate China’s massive backflip"" https://t.co/85AH7u6RLR",1
#WhySilentOnUyghurs ? #Hypocrisy at its best Muslims countries n #Pakistan. #Uyghurs Muslims r kept n concentratn camp subjctd 2 torture. #women r@ped n shavin f men hair. But look @ th silenc f #Pakistani. Scared bzoz its #China. Wat audicty 2 spk n #kashmir. #UyghursUnderSiege https://t.co/XmmdbmC0lU,0
If we do nothing #China will steal everything from us. Cut off with that thief is the best thing we have to do.,1
"#bubonicplague The ancients were smart. I don't think it was the #Chinese who built the great wall. Must have been the rest of the world, to ensure that all Chinese and everything Chinese stays within #China .
Time to extend the wall upwards .
@TimesNow 
@timesofindia",1
#China Can you like stop eating Shit and creating more viruses? We've had enough! Just stop! Either eat vegetables or NOTHING AT ALL! P.S. I hope you all suffer for your repetition of mistakes! #Hantavirus #Coronavirus  #ChinaMustPay,1
"#Uighur people say China forced them to have abortions, tortured them 

#BoycottChina #BoycottChineseProducts
#BoycottMadeInChina #SanctionChina
#ChinaMustFall  #ChinaVirus #China

https://t.co/e1gkgAykjD via @MailOnline",1
#china could you please take care of #Afganistan people. Enter this country and get rid once for ever of the middle age bastards #TalibanDestroyingAfghanistan #Taliban #TalibanTerror #TalibanOurGuardians,0
"tarnhan Barn nan maung Chang! I am so upset all warring in 1900s to get these motherfuckers Qing that our FATHERs spent their whole lives fighting barn nan maung gong Chang LAO! they fucking still Qing! Still in power all &amp; everyone speaking manchu. #China
https://t.co/a12aIunUKG",0
